"trip_id","arrival_time","departure_time","stop_id","stop_sequence"
"GO401_18_6003","01:59:00","01:59:00","106","12"
"GO401_18_6003","02:07:00","02:07:00","87","13"
"GO401_18_6003","02:11:00","02:11:00","86","14"
"GO401_18_6003","02:14:00","02:14:00","85","15"
"GO401_18_6003","02:16:00","02:16:00","84","16"
"GO401_18_6003","02:22:00","02:24:00","15","17"
"GO401_18_6003","02:28:00","02:28:00","11","18"
"GO401_18_6003","02:30:00","02:30:00","10","19"
"GO401_18_6003","02:35:00","02:35:00","9","20"
"GO401_18_6003","02:46:00","02:46:00","8","21"
"GO401_18_6004","01:42:00","01:42:00","8","0"
"GO401_18_6004","01:54:00","01:54:00","9","1"
"GO401_18_6004","02:03:00","02:05:00","15","2"
"GO401_18_6004","02:19:00","02:19:00","87","3"
"GO401_18_6004","02:24:00","02:24:00","100","4"
"GO401_18_6004","02:27:00","02:27:00","106","5"
"GO401_18_6004","02:30:00","02:30:00","107","6"
"GO401_18_6004","02:33:00","02:33:00","108","7"
"GO401_18_6004","02:37:00","02:37:00","109","8"
"GO401_18_6004","02:40:00","02:40:00","110","9"
"GO401_18_6004","02:43:00","02:43:00","111","10"
"GO401_18_6004","02:46:00","02:46:00","112","11"
"GO401_18_6004","02:48:00","02:48:00","113","12"
"GO401_18_6004","02:50:00","02:50:00","114","13"
"GO401_18_6004","02:53:00","02:53:00","115","14"
"GO401_18_6004","02:56:00","02:56:00","116","15"
"GO401_18_6004","02:59:00","02:59:00","117","16"
"GO401_18_6004","03:04:00","03:04:00","118","17"
"GO401_18_6005","04:08:00","04:08:00","118","0"
"GO401_18_6005","04:13:00","04:13:00","117","1"
"GO401_18_6005","04:16:00","04:16:00","116","2"
"GO401_18_6005","04:18:00","04:18:00","115","3"
"GO401_18_6005","04:21:00","04:21:00","114","4"
"GO401_18_6005","04:23:00","04:23:00","113","5"
"GO401_18_6005","04:25:00","04:25:00","112","6"
"GO401_18_6005","04:28:00","04:28:00","111","7"
"GO401_18_6005","04:31:00","04:31:00","110","8"
"GO401_18_6005","04:34:00","04:34:00","109","9"
"GO401_18_6005","04:37:00","04:37:00","108","10"
"GO401_18_6005","04:40:00","04:40:00","107","11"
"GO401_18_6005","04:44:00","04:44:00","106","12"
"GO401_18_6005","04:47:00","04:47:00","100","13"
"GO401_18_6005","05:01:00","05:03:00","15","14"
"GO401_18_6005","05:12:00","05:12:00","9","15"
"GO401_18_6005","05:23:00","05:23:00","8","16"
"GO401_18_6006","02:39:00","02:39:00","8","0"
"GO401_18_6006","02:51:00","02:51:00","9","1"
"GO401_18_6006","02:56:00","02:56:00","10","2"
"GO401_18_6006","02:58:00","02:58:00","11","3"
"GO401_18_6006","03:03:00","03:04:00","15","4"
"GO401_18_6006","03:20:00","03:20:00","106","5"
"GO401_18_6006","03:23:00","03:23:00","107","6"
"GO401_18_6006","03:26:00","03:26:00","108","7"
"GO401_18_6006","03:30:00","03:30:00","109","8"
"GO401_18_6006","03:33:00","03:33:00","110","9"
"GO401_18_6006","03:36:00","03:36:00","111","10"
"GO401_18_6006","03:39:00","03:39:00","112","11"
"GO401_18_6006","03:41:00","03:41:00","113","12"
"GO401_18_6006","03:43:00","03:43:00","114","13"
"GO401_18_6006","03:46:00","03:46:00","115","14"
"GO401_18_6006","03:49:00","03:49:00","116","15"
"GO401_18_6006","03:52:00","03:52:00","117","16"
"GO401_18_6006","03:57:00","03:57:00","118","17"
"GO401_18_6007","04:37:00","04:37:00","118","0"
"GO401_18_6007","04:42:00","04:42:00","117","1"
"GO401_18_6007","04:45:00","04:45:00","116","2"
"GO401_18_6007","04:47:00","04:47:00","115","3"
"GO401_18_6007","04:50:00","04:50:00","114","4"
"GO401_18_6007","04:52:00","04:52:00","113","5"
"GO401_18_6007","04:54:00","04:54:00","112","6"
"GO401_18_6007","04:57:00","04:57:00","111","7"
"GO401_18_6007","05:00:00","05:00:00","110","8"
"GO401_18_6007","05:03:00","05:03:00","109","9"
"GO401_18_6007","05:06:00","05:06:00","108","10"
"GO401_18_6007","05:09:00","05:09:00","107","11"
"GO401_18_6007","05:13:00","05:13:00","106","12"
"GO401_18_6007","05:29:00","05:31:00","15","13"
"GO401_18_6007","05:35:00","05:35:00","11","14"
"GO401_18_6007","05:37:00","05:37:00","10","15"
"GO401_18_6007","05:42:00","05:42:00","9","16"
"GO401_18_6007","05:54:00","05:54:00","8","17"
"GO401_18_6008","04:54:00","04:54:00","8","0"
"GO401_18_6008","05:06:00","05:06:00","9","1"
"GO401_18_6008","05:15:00","05:17:00","15","2"
"GO401_18_6008","05:30:00","05:30:00","100","3"
"GO401_18_6008","05:33:00","05:33:00","106","4"
"GO401_18_6008","05:36:00","05:36:00","107","5"
"GO401_18_6008","05:39:00","05:39:00","108","6"
"GO401_18_6008","05:43:00","05:43:00","109","7"
"GO401_18_6008","05:46:00","05:46:00","110","8"
"GO401_18_6008","05:49:00","05:49:00","111","9"
"GO401_18_6008","05:52:00","05:52:00","112","10"
"GO401_18_6008","05:54:00","05:54:00","113","11"
"GO401_18_6008","05:56:00","05:56:00","114","12"
"GO401_18_6008","05:59:00","05:59:00","115","13"
"GO401_18_6008","06:02:00","06:02:00","116","14"
"GO401_18_6008","06:05:00","06:05:00","117","15"
"GO401_18_6008","06:10:00","06:10:00","118","16"
"GO401_18_6009","05:42:00","05:42:00","118","0"
"GO401_18_6009","05:47:00","05:47:00","117","1"
"GO401_18_6009","05:50:00","05:50:00","116","2"
"GO401_18_6009","05:52:00","05:52:00","115","3"
"GO401_18_6009","05:55:00","05:55:00","114","4"
"GO401_18_6009","05:57:00","05:57:00","113","5"
"GO401_18_6009","05:59:00","05:59:00","112","6"
"GO401_18_6009","06:02:00","06:02:00","111","7"
"GO401_18_6009","06:05:00","06:05:00","110","8"
"GO401_18_6009","06:08:00","06:08:00","109","9"
"GO401_18_6009","06:11:00","06:11:00","108","10"
"GO401_18_6009","06:14:00","06:14:00","107","11"
"GO401_18_6009","06:17:00","06:17:00","106","12"
"GO401_18_6009","06:34:00","06:35:00","15","13"
"GO401_18_6009","06:54:00","06:54:00","8","14"
"GO401_18_6010","06:25:00","06:25:00","8","0"
"GO401_18_6010","06:41:00","06:41:00","10","1"
"GO401_18_6010","06:43:00","06:43:00","11","2"
"GO401_18_6010","06:48:00","06:50:00","15","3"
"GO401_18_6010","07:03:00","07:03:00","100","4"
"GO401_18_6010","07:06:00","07:06:00","106","5"
"GO401_18_6010","07:09:00","07:09:00","107","6"
"GO401_18_6010","07:12:00","07:12:00","108","7"
"GO401_18_6010","07:15:00","07:15:00","109","8"
"GO401_18_6010","07:18:00","07:18:00","110","9"
"GO401_18_6010","07:21:00","07:21:00","111","10"
"GO401_18_6010","07:24:00","07:24:00","112","11"
"GO401_18_6010","07:26:00","07:26:00","113","12"
"GO401_18_6010","07:28:00","07:28:00","114","13"
"GO401_18_6010","07:31:00","07:31:00","115","14"
"GO401_18_6010","07:34:00","07:34:00","116","15"
"GO401_18_6010","07:37:00","07:37:00","117","16"
"GO401_18_6010","07:42:00","07:42:00","118","17"
"GO401_18_6011","06:20:00","06:20:00","118","0"
"GO401_18_6011","06:25:00","06:25:00","117","1"
"GO401_18_6011","06:28:00","06:28:00","116","2"
"GO401_18_6011","06:30:00","06:30:00","115","3"
"GO401_18_6011","06:33:00","06:33:00","114","4"
"GO401_18_6011","06:35:00","06:35:00","113","5"
"GO401_18_6011","06:37:00","06:37:00","112","6"
"GO401_18_6011","06:40:00","06:40:00","111","7"
"GO401_18_6011","06:43:00","06:43:00","110","8"
"GO401_18_6011","06:46:00","06:46:00","109","9"
"GO401_18_6011","06:49:00","06:49:00","108","10"
"GO401_18_6011","06:52:00","06:52:00","107","11"
"GO401_18_6011","06:55:00","06:55:00","106","12"
"GO401_18_6011","06:58:00","06:58:00","100","13"
"GO401_18_6011","07:12:00","07:14:00","15","14"
"GO401_18_6011","07:18:00","07:18:00","11","15"
"GO401_18_6011","07:20:00","07:20:00","10","16"
"GO401_18_6011","07:36:00","07:36:00","8","17"
"GO401_18_6012","06:55:00","06:55:00","8","0"
"GO401_18_6012","07:11:00","07:11:00","10","1"
"GO401_18_6012","07:13:00","07:13:00","11","2"
"GO401_18_6012","07:18:00","07:20:00","15","3"
"GO401_18_6012","07:26:00","07:26:00","83","4"
"GO401_18_6012","07:36:00","07:36:00","106","5"
"GO401_18_6012","07:39:00","07:39:00","107","6"
"GO401_18_6012","07:42:00","07:42:00","108","7"
"GO401_18_6012","07:45:00","07:45:00","109","8"
"GO401_18_6012","07:48:00","07:48:00","110","9"
"GO401_18_6012","07:51:00","07:51:00","111","10"
"GO401_18_6012","07:54:00","07:54:00","112","11"
"GO401_18_6012","07:56:00","07:56:00","113","12"
"GO401_18_6012","07:58:00","07:58:00","114","13"
"GO401_18_6012","08:01:00","08:01:00","115","14"
"GO401_18_6012","08:04:00","08:04:00","116","15"
"GO401_18_6012","08:07:00","08:07:00","117","16"
"GO401_18_6012","08:12:00","08:12:00","118","17"
"GO401_18_6014","07:15:00","07:15:00","8","0"
"GO401_18_6014","07:31:00","07:31:00","10","1"
"GO401_18_6014","07:33:00","07:33:00","11","2"
"GO401_18_6014","07:38:00","07:40:00","15","3"
"GO401_18_6014","07:55:00","07:55:00","100","4"
"GO401_18_6014","08:00:00","08:00:00","108","5"
"GO401_18_6014","08:05:00","08:05:00","110","6"
"GO401_18_6014","08:10:00","08:10:00","113","7"
"GO401_18_6014","08:14:00","08:14:00","115","8"
"GO401_18_6014","08:21:00","08:21:00","118","9"
"GO401_18_6015","06:53:00","06:53:00","118","0"
"GO401_18_6015","06:58:00","06:58:00","117","1"
"GO401_18_6015","07:01:00","07:01:00","116","2"
"GO401_18_6015","07:03:00","07:03:00","115","3"
"GO401_18_6015","07:05:00","07:05:00","114","4"
"GO401_18_6015","07:07:00","07:07:00","113","5"
"GO401_18_6015","07:09:00","07:09:00","112","6"
"GO401_18_6015","07:12:00","07:12:00","111","7"
"GO401_18_6015","07:15:00","07:15:00","110","8"
"GO401_18_6015","07:18:00","07:18:00","109","9"
"GO401_18_6015","07:21:00","07:21:00","108","10"
"GO401_18_6015","07:24:00","07:24:00","107","11"
"GO401_18_6015","07:27:00","07:27:00","106","12"
"GO401_18_6015","07:38:00","07:38:00","83","13"
"GO401_18_6015","07:45:00","07:47:00","15","14"
"GO401_18_6015","07:56:00","07:56:00","9","15"
"GO401_18_6015","08:07:00","08:07:00","8","16"
"GO401_18_6016","07:55:00","07:55:00","8","0"
"GO401_18_6016","08:11:00","08:11:00","10","1"
"GO401_18_6016","08:13:00","08:13:00","11","2"
"GO401_18_6016","08:18:00","08:20:00","15","3"
"GO401_18_6016","08:35:00","08:35:00","106","4"
"GO401_18_6016","08:38:00","08:38:00","107","5"
"GO401_18_6016","08:41:00","08:41:00","108","6"
"GO401_18_6016","08:44:00","08:44:00","109","7"
"GO401_18_6016","08:47:00","08:47:00","110","8"
"GO401_18_6016","08:50:00","08:50:00","111","9"
"GO401_18_6016","08:53:00","08:53:00","112","10"
"GO401_18_6016","08:55:00","08:55:00","113","11"
"GO401_18_6016","08:57:00","08:57:00","114","12"
"GO401_18_6016","09:00:00","09:00:00","115","13"
"GO401_18_6016","09:03:00","09:03:00","116","14"
"GO401_18_6016","09:06:00","09:06:00","117","15"
"GO401_18_6016","09:11:00","09:11:00","118","16"
"GO401_18_6017","07:20:00","07:20:00","118","0"
"GO401_18_6017","07:25:00","07:25:00","117","1"
"GO401_18_6017","07:28:00","07:28:00","116","2"
"GO401_18_6017","07:30:00","07:30:00","115","3"
"GO401_18_6017","07:33:00","07:33:00","114","4"
"GO401_18_6017","07:35:00","07:35:00","113","5"
"GO401_18_6017","07:37:00","07:37:00","112","6"
"GO401_18_6017","07:40:00","07:40:00","111","7"
"GO401_18_6017","07:43:00","07:43:00","110","8"
"GO401_18_6017","07:46:00","07:46:00","109","9"
"GO401_18_6017","07:49:00","07:49:00","108","10"
"GO401_18_6017","07:52:00","07:52:00","107","11"
"GO401_18_6017","07:55:00","07:55:00","106","12"
"GO401_18_6017","07:58:00","07:58:00","100","13"
"GO401_18_6017","08:12:00","08:14:00","15","14"
"GO401_18_6017","08:18:00","08:18:00","11","15"
"GO401_18_6017","08:20:00","08:20:00","10","16"
"GO401_18_6017","08:36:00","08:36:00","8","17"
"GO401_18_6018","08:25:00","08:25:00","8","0"
"GO401_18_6018","08:41:00","08:41:00","10","1"
"GO401_18_6018","08:43:00","08:43:00","11","2"
"GO401_18_6018","08:48:00","08:50:00","15","3"
"GO401_18_6018","09:03:00","09:03:00","100","4"
"GO401_18_6018","09:06:00","09:06:00","106","5"
"GO401_18_6018","09:09:00","09:09:00","107","6"
"GO401_18_6018","09:12:00","09:12:00","108","7"
"GO401_18_6018","09:15:00","09:15:00","109","8"
"GO401_18_6018","09:18:00","09:18:00","110","9"
"GO401_18_6018","09:21:00","09:21:00","111","10"
"GO401_18_6018","09:24:00","09:24:00","112","11"
"GO401_18_6018","09:26:00","09:26:00","113","12"
"GO401_18_6018","09:28:00","09:28:00","114","13"
"GO401_18_6018","09:31:00","09:31:00","115","14"
"GO401_18_6018","09:34:00","09:34:00","116","15"
"GO401_18_6018","09:37:00","09:37:00","117","16"
"GO401_18_6018","09:42:00","09:42:00","118","17"
"GO401_18_6019","08:05:00","08:05:00","118","0"
"GO401_18_6019","08:11:00","08:11:00","115","1"
"GO401_18_6019","08:15:00","08:15:00","113","2"
"GO401_18_6019","08:21:00","08:21:00","110","3"
"GO401_18_6019","08:26:00","08:26:00","108","4"
"GO401_18_6019","08:45:00","08:47:00","15","5"
"GO401_18_6019","09:07:00","09:07:00","8","6"
"GO401_18_6020","08:55:00","08:55:00","8","0"
"GO401_18_6020","09:11:00","09:11:00","10","1"
"GO401_18_6020","09:13:00","09:13:00","11","2"
"GO401_18_6020","09:18:00","09:20:00","15","3"
"GO401_18_6020","09:26:00","09:26:00","83","4"
"GO401_18_6020","09:36:00","09:36:00","106","5"
"GO401_18_6020","09:39:00","09:39:00","107","6"
"GO401_18_6020","09:42:00","09:42:00","108","7"
"GO401_18_6020","09:45:00","09:45:00","109","8"
"GO401_18_6020","09:48:00","09:48:00","110","9"
"GO401_18_6020","09:51:00","09:51:00","111","10"
"GO401_18_6020","09:54:00","09:54:00","112","11"
"GO401_18_6020","09:56:00","09:56:00","113","12"
"GO401_18_6020","09:58:00","09:58:00","114","13"
"GO401_18_6020","10:01:00","10:01:00","115","14"
"GO401_18_6020","10:04:00","10:04:00","116","15"
"GO401_18_6020","10:07:00","10:07:00","117","16"
"GO401_18_6020","10:12:00","10:12:00","118","17"
"GO401_18_6021","08:20:00","08:20:00","118","0"
"GO401_18_6021","08:25:00","08:25:00","117","1"
"GO401_18_6021","08:28:00","08:28:00","116","2"
"GO401_18_6021","08:30:00","08:30:00","115","3"
"GO401_18_6021","08:33:00","08:33:00","114","4"
"GO401_18_6021","08:35:00","08:35:00","113","5"
"GO401_18_6021","08:37:00","08:37:00","112","6"
"GO401_18_6021","08:40:00","08:40:00","111","7"
"GO401_18_6021","08:43:00","08:43:00","110","8"
"GO401_18_6021","08:46:00","08:46:00","109","9"
"GO401_18_6021","08:49:00","08:49:00","108","10"
"GO401_18_6021","08:52:00","08:52:00","107","11"
"GO401_18_6021","08:55:00","08:55:00","106","12"
"GO401_18_6021","08:58:00","08:58:00","100","13"
"GO401_18_6021","09:12:00","09:14:00","15","14"
"GO401_18_6021","09:18:00","09:18:00","11","15"
"GO401_18_6021","09:20:00","09:20:00","10","16"
"GO401_18_6021","09:36:00","09:36:00","8","17"
"GO401_18_6022","09:25:00","09:25:00","8","0"
"GO401_18_6022","09:41:00","09:41:00","10","1"
"GO401_18_6022","09:43:00","09:43:00","11","2"
"GO401_18_6022","09:48:00","09:50:00","15","3"
"GO401_18_6022","10:04:00","10:04:00","100","4"
"GO401_18_6022","10:07:00","10:07:00","106","5"
"GO401_18_6022","10:10:00","10:10:00","107","6"
"GO401_18_6022","10:13:00","10:13:00","108","7"
"GO401_18_6022","10:16:00","10:16:00","109","8"
"GO401_18_6022","10:19:00","10:19:00","110","9"
"GO401_18_6022","10:22:00","10:22:00","111","10"
"GO401_18_6022","10:25:00","10:25:00","112","11"
"GO401_18_6022","10:27:00","10:27:00","113","12"
"GO401_18_6022","10:29:00","10:29:00","114","13"
"GO401_18_6022","10:32:00","10:32:00","115","14"
"GO401_18_6022","10:35:00","10:35:00","116","15"
"GO401_18_6022","10:38:00","10:38:00","117","16"
"GO401_18_6022","10:43:00","10:43:00","118","17"
"GO401_18_6023","08:53:00","08:53:00","118","0"
"GO401_18_6023","08:58:00","08:58:00","117","1"
"GO401_18_6023","09:01:00","09:01:00","116","2"
"GO401_18_6023","09:03:00","09:03:00","115","3"
"GO401_18_6023","09:05:00","09:05:00","114","4"
"GO401_18_6023","09:07:00","09:07:00","113","5"
"GO401_18_6023","09:09:00","09:09:00","112","6"
"GO401_18_6023","09:12:00","09:12:00","111","7"
"GO401_18_6023","09:15:00","09:15:00","110","8"
"GO401_18_6023","09:18:00","09:18:00","109","9"
"GO401_18_6023","09:21:00","09:21:00","108","10"
"GO401_18_6023","09:24:00","09:24:00","107","11"
"GO401_18_6023","09:27:00","09:27:00","106","12"
"GO401_18_6023","09:38:00","09:38:00","83","13"
"GO401_18_6023","09:45:00","09:47:00","15","14"
"GO401_18_6023","09:56:00","09:56:00","9","15"
"GO401_18_6023","10:07:00","10:07:00","8","16"
"GO401_18_6024","09:55:00","09:55:00","8","0"
"GO401_18_6024","10:11:00","10:11:00","10","1"
"GO401_18_6024","10:13:00","10:13:00","11","2"
"GO401_18_6024","10:18:00","10:20:00","15","3"
"GO401_18_6024","10:36:00","10:36:00","106","4"
"GO401_18_6024","10:39:00","10:39:00","107","5"
"GO401_18_6024","10:42:00","10:42:00","108","6"
"GO401_18_6024","10:45:00","10:45:00","109","7"
"GO401_18_6024","10:48:00","10:48:00","110","8"
"GO401_18_6024","10:51:00","10:51:00","111","9"
"GO401_18_6024","10:54:00","10:54:00","112","10"
"GO401_18_6024","10:56:00","10:56:00","113","11"
"GO401_18_6024","10:58:00","10:58:00","114","12"
"GO401_18_6024","11:01:00","11:01:00","115","13"
"GO401_18_6024","11:04:00","11:04:00","116","14"
"GO401_18_6024","11:07:00","11:07:00","117","15"
"GO401_18_6024","11:13:00","11:13:00","118","16"
"GO401_18_6025","09:20:00","09:20:00","118","0"
"GO401_18_6025","09:25:00","09:25:00","117","1"
"GO401_18_6025","09:28:00","09:28:00","116","2"
"GO401_18_6025","09:30:00","09:30:00","115","3"
"GO401_18_6025","09:33:00","09:33:00","114","4"
"GO401_18_6025","09:35:00","09:35:00","113","5"
"GO401_18_6025","09:37:00","09:37:00","112","6"
"GO401_18_6025","09:40:00","09:40:00","111","7"
"GO401_18_6025","09:43:00","09:43:00","110","8"
"GO401_18_6025","09:46:00","09:46:00","109","9"
"GO401_18_6025","09:49:00","09:49:00","108","10"
"GO401_18_6025","09:52:00","09:52:00","107","11"
"GO401_18_6025","09:55:00","09:55:00","106","12"
"GO401_18_6025","09:58:00","09:58:00","100","13"
"GO401_18_6025","10:12:00","10:14:00","15","14"
"GO401_18_6025","10:18:00","10:18:00","11","15"
"GO401_18_6025","10:20:00","10:20:00","10","16"
"GO401_18_6025","10:36:00","10:36:00","8","17"
"GO401_18_6026","10:25:00","10:25:00","8","0"
"GO401_18_6026","10:41:00","10:41:00","10","1"
"GO401_18_6026","10:43:00","10:43:00","11","2"
"GO401_18_6026","10:48:00","10:50:00","15","3"
"GO401_18_6026","11:03:00","11:03:00","100","4"
"GO401_18_6026","11:06:00","11:06:00","106","5"
"GO401_18_6026","11:09:00","11:09:00","107","6"
"GO401_18_6026","11:12:00","11:12:00","108","7"
"GO401_18_6026","11:15:00","11:15:00","109","8"
"GO401_18_6026","11:18:00","11:18:00","110","9"
"GO401_18_6026","11:21:00","11:21:00","111","10"
"GO401_18_6026","11:24:00","11:24:00","112","11"
"GO401_18_6026","11:26:00","11:26:00","113","12"
"GO401_18_6026","11:28:00","11:28:00","114","13"
"GO401_18_6026","11:31:00","11:31:00","115","14"
"GO401_18_6026","11:34:00","11:34:00","116","15"
"GO401_18_6026","11:37:00","11:37:00","117","16"
"GO401_18_6026","11:42:00","11:42:00","118","17"
"GO401_18_6027","09:53:00","09:53:00","118","0"
"GO401_18_6027","09:58:00","09:58:00","117","1"
"GO401_18_6027","10:01:00","10:01:00","116","2"
"GO401_18_6027","10:03:00","10:03:00","115","3"
"GO401_18_6027","10:05:00","10:05:00","114","4"
"GO401_18_6027","10:07:00","10:07:00","113","5"
"GO401_18_6027","10:09:00","10:09:00","112","6"
"GO401_18_6027","10:12:00","10:12:00","111","7"
"GO401_18_6027","10:15:00","10:15:00","110","8"
"GO401_18_6027","10:18:00","10:18:00","109","9"
"GO401_18_6027","10:21:00","10:21:00","108","10"
"GO401_18_6027","10:24:00","10:24:00","107","11"
"GO401_18_6027","10:27:00","10:27:00","106","12"
"GO401_18_6027","10:45:00","10:47:00","15","13"
"GO401_18_6027","10:56:00","10:56:00","9","14"
"GO401_18_6027","11:07:00","11:07:00","8","15"
"GO401_18_6030","10:55:00","10:55:00","8","0"
"GO401_18_6030","11:11:00","11:11:00","10","1"
"GO401_18_6030","11:13:00","11:13:00","11","2"
"GO401_18_6030","11:18:00","11:20:00","15","3"
"GO401_18_6030","11:26:00","11:26:00","83","4"
"GO401_18_6030","11:36:00","11:36:00","106","5"
"GO401_18_6030","11:39:00","11:39:00","107","6"
"GO401_18_6030","11:42:00","11:42:00","108","7"
"GO401_18_6030","11:45:00","11:45:00","109","8"
"GO401_18_6030","11:48:00","11:48:00","110","9"
"GO401_18_6030","11:51:00","11:51:00","111","10"
"GO401_18_6030","11:54:00","11:54:00","112","11"
"GO401_18_6030","11:56:00","11:56:00","113","12"
"GO401_18_6030","11:58:00","11:58:00","114","13"
"GO401_18_6030","12:01:00","12:01:00","115","14"
"GO401_18_6030","12:04:00","12:04:00","116","15"
"GO401_18_6030","12:07:00","12:07:00","117","16"
"GO401_18_6030","12:13:00","12:13:00","118","17"
"GO401_18_6031","10:20:00","10:20:00","118","0"
"GO401_18_6031","10:25:00","10:25:00","117","1"
"GO401_18_6031","10:28:00","10:28:00","116","2"
"GO401_18_6031","10:30:00","10:30:00","115","3"
"GO401_18_6031","10:33:00","10:33:00","114","4"
"GO401_18_6031","10:35:00","10:35:00","113","5"
"GO401_18_6031","10:37:00","10:37:00","112","6"
"GO401_18_6031","10:40:00","10:40:00","111","7"
"GO401_18_6031","10:43:00","10:43:00","110","8"
"GO401_18_6031","10:46:00","10:46:00","109","9"
"GO401_18_6031","10:49:00","10:49:00","108","10"
"GO401_18_6031","10:52:00","10:52:00","107","11"
"GO401_18_6031","10:55:00","10:55:00","106","12"
"GO401_18_6031","10:58:00","10:58:00","100","13"
"GO401_18_6031","11:12:00","11:14:00","15","14"
"GO401_18_6031","11:18:00","11:18:00","11","15"
"GO401_18_6031","11:20:00","11:20:00","10","16"
"GO401_18_6031","11:25:00","11:25:00","9","17"
"GO401_18_6031","11:36:00","11:36:00","8","18"
"GO401_18_6032","11:25:00","11:25:00","8","0"
"GO401_18_6032","11:41:00","11:41:00","10","1"
"GO401_18_6032","11:43:00","11:43:00","11","2"
"GO401_18_6032","11:48:00","11:50:00","15","3"
"GO401_18_6032","12:04:00","12:04:00","100","4"
"GO401_18_6032","12:07:00","12:07:00","106","5"
"GO401_18_6032","12:10:00","12:10:00","107","6"
"GO401_18_6032","12:13:00","12:13:00","108","7"
"GO401_18_6032","12:16:00","12:16:00","109","8"
"GO401_18_6032","12:19:00","12:19:00","110","9"
"GO401_18_6032","12:22:00","12:22:00","111","10"
"GO401_18_6032","12:25:00","12:25:00","112","11"
"GO401_18_6032","12:27:00","12:27:00","113","12"
"GO401_18_6032","12:29:00","12:29:00","114","13"
"GO401_18_6032","12:32:00","12:32:00","115","14"
"GO401_18_6032","12:35:00","12:35:00","116","15"
"GO401_18_6032","12:38:00","12:38:00","117","16"
"GO401_18_6032","12:43:00","12:43:00","118","17"
"GO401_18_6033","11:05:00","11:05:00","118","0"
"GO401_18_6033","11:11:00","11:11:00","115","1"
"GO401_18_6033","11:15:00","11:15:00","113","2"
"GO401_18_6033","11:21:00","11:21:00","110","3"
"GO401_18_6033","11:26:00","11:26:00","108","4"
"GO401_18_6033","11:40:00","11:40:00","83","5"
"GO401_18_6033","11:45:00","11:47:00","15","6"
"GO401_18_6033","11:56:00","11:56:00","9","7"
"GO401_18_6033","12:07:00","12:07:00","8","8"
"GO401_18_6034","11:55:00","11:55:00","8","0"
"GO401_18_6034","12:11:00","12:11:00","10","1"
"GO401_18_6034","12:13:00","12:13:00","11","2"
"GO401_18_6034","12:18:00","12:20:00","15","3"
"GO401_18_6034","12:36:00","12:36:00","106","4"
"GO401_18_6034","12:39:00","12:39:00","107","5"
"GO401_18_6034","12:42:00","12:42:00","108","6"
"GO401_18_6034","12:45:00","12:45:00","109","7"
"GO401_18_6034","12:48:00","12:48:00","110","8"
"GO401_18_6034","12:51:00","12:51:00","111","9"
"GO401_18_6034","12:54:00","12:54:00","112","10"
"GO401_18_6034","12:56:00","12:56:00","113","11"
"GO401_18_6034","12:58:00","12:58:00","114","12"
"GO401_18_6034","13:01:00","13:01:00","115","13"
"GO401_18_6034","13:04:00","13:04:00","116","14"
"GO401_18_6034","13:07:00","13:07:00","117","15"
"GO401_18_6034","13:12:00","13:12:00","118","16"
"GO401_18_6035","11:20:00","11:20:00","118","0"
"GO401_18_6035","11:25:00","11:25:00","117","1"
"GO401_18_6035","11:28:00","11:28:00","116","2"
"GO401_18_6035","11:30:00","11:30:00","115","3"
"GO401_18_6035","11:33:00","11:33:00","114","4"
"GO401_18_6035","11:35:00","11:35:00","113","5"
"GO401_18_6035","11:37:00","11:37:00","112","6"
"GO401_18_6035","11:40:00","11:40:00","111","7"
"GO401_18_6035","11:43:00","11:43:00","110","8"
"GO401_18_6035","11:46:00","11:46:00","109","9"
"GO401_18_6035","11:49:00","11:49:00","108","10"
"GO401_18_6035","11:52:00","11:52:00","107","11"
"GO401_18_6035","11:55:00","11:55:00","106","12"
"GO401_18_6035","11:58:00","11:58:00","100","13"
"GO401_18_6035","12:12:00","12:14:00","15","14"
"GO401_18_6035","12:18:00","12:18:00","11","15"
"GO401_18_6035","12:20:00","12:20:00","10","16"
"GO401_18_6035","12:25:00","12:25:00","9","17"
"GO401_18_6035","12:36:00","12:36:00","8","18"
"GO401_18_6100","12:25:00","12:25:00","8","0"
"GO401_18_6100","12:41:00","12:41:00","10","1"
"GO401_18_6100","12:43:00","12:43:00","11","2"
"GO401_18_6100","12:48:00","12:50:00","15","3"
"GO401_18_6100","13:03:00","13:03:00","100","4"
"GO401_18_6100","13:06:00","13:06:00","106","5"
"GO401_18_6100","13:09:00","13:09:00","107","6"
"GO401_18_6100","13:12:00","13:12:00","108","7"
"GO401_18_6100","13:15:00","13:15:00","109","8"
"GO401_18_6100","13:18:00","13:18:00","110","9"
"GO401_18_6100","13:21:00","13:21:00","111","10"
"GO401_18_6100","13:24:00","13:24:00","112","11"
"GO401_18_6100","13:26:00","13:26:00","113","12"
"GO401_18_6100","13:28:00","13:28:00","114","13"
"GO401_18_6100","13:31:00","13:31:00","115","14"
"GO401_18_6100","13:34:00","13:34:00","116","15"
"GO401_18_6100","13:37:00","13:37:00","117","16"
"GO401_18_6100","13:42:00","13:42:00","118","17"
"GO401_18_6101","11:53:00","11:53:00","118","0"
"GO401_18_6101","11:58:00","11:58:00","117","1"
"GO401_18_6101","12:01:00","12:01:00","116","2"
"GO401_18_6101","12:03:00","12:03:00","115","3"
"GO401_18_6101","12:05:00","12:05:00","114","4"
