,startid,endid
17566,3310,3411
17567,3310,3410
17568,3310,3413
17569,3310,3486
17570,3300,3412
17571,3300,3411
17572,3300,3410
17573,3300,3413
17574,3300,3486
17600,3477,3396
17601,3477,3386
17602,3477,3384
17603,3477,3321
17604,3477,3388
17605,3478,3396
17606,3478,3386
17607,3478,3384
17608,3478,3321
17609,3478,3388
17610,3423,3396
17611,3423,3386
17612,3423,3384
17613,3423,3321
17614,3423,3388
17615,3310,3396
17616,3310,3386
17617,3310,3384
17618,3310,3321
17619,3310,3388
17620,3300,3396
17621,3300,3386
17622,3300,3384
17623,3300,3321
17624,3300,3388
17640,260,259
17641,260,534
17642,260,427
17643,260,260
17644,260,304
17650,3350,3677
17651,3350,3193
17652,3350,3194
17653,3350,3678
17654,3350,3679
17655,3331,3677
17656,3331,3193
17657,3331,3194
17658,3331,3678
17659,3331,3679
17660,3689,3677
17661,3689,3193
17662,3689,3194
17663,3689,3678
17664,3689,3679
17665,3366,3677
17666,3366,3193
17667,3366,3194
17668,3366,3678
17669,3366,3679
17670,3357,3677
17671,3357,3193
17672,3357,3194
17673,3357,3678
17674,3357,3679
17675,3350,394
17676,3350,339
17677,3350,3632
17678,3350,445
17679,3350,266
17680,3331,394
17681,3331,339
17682,3331,3632
17683,3331,445
17684,3331,266
17685,3689,394
17686,3689,339
17687,3689,3632
17688,3689,445
17689,3689,266
17690,3366,394
17691,3366,339
17692,3366,3632
17693,3366,445
17694,3366,266
17695,3357,394
17696,3357,339
17697,3357,3632
17698,3357,445
17699,3357,266
17700,3350,3603
17701,3350,3602
17702,3350,3605
17703,3350,3593
17704,3350,3666
17705,3331,3603
17706,3331,3602
17707,3331,3605
17708,3331,3593
17709,3331,3666
17710,3689,3603
17711,3689,3602
17712,3689,3605
17713,3689,3593
17714,3689,3666
17715,3366,3603
17716,3366,3602
17717,3366,3605
17718,3366,3593
17719,3366,3666
17720,3357,3603
17721,3357,3602
17722,3357,3605
17723,3357,3593
17724,3357,3666
17725,3350,2008
17726,3350,304
17727,3350,427
17728,3350,534
17729,3350,259
17730,3331,2008
17731,3331,304
17732,3331,427
17733,3331,534
17734,3331,259
17735,3689,2008
17736,3689,304
17737,3689,427
17738,3689,534
17739,3689,259
17740,3366,2008
17741,3366,304
17742,3366,427
17743,3366,534
17744,3366,259
17745,3357,2008
17746,3357,304
17747,3357,427
17748,3357,534
17749,3357,259
17750,3350,3002
17751,3350,363
17752,3350,327
17753,3350,309
17754,3350,195
17755,3331,3002
17756,3331,363
17757,3331,327
17758,3331,309
17759,3331,195
17760,3689,3002
17761,3689,363
17762,3689,327
17763,3689,309
17764,3689,195
17765,3366,3002
17766,3366,363
17767,3366,327
17768,3366,309
17769,3366,195
17770,3357,3002
17771,3357,363
17772,3357,327
17773,3357,309
17774,3357,195
17775,3350,3054
17776,3350,3050
17777,3350,3241
17778,3350,3052
17779,3350,3057
17780,3331,3054
17781,3331,3050
17782,3331,3241
17783,3331,3052
17784,3331,3057
17785,3689,3054
17786,3689,3050
17787,3689,3241
17788,3689,3052
17789,3689,3057
17790,3366,3054
17791,3366,3050
17792,3366,3241
17793,3366,3052
17794,3366,3057
17795,3357,3054
17796,3357,3050
17797,3357,3241
17798,3357,3052
17799,3357,3057
17800,3350,3350
17801,3350,3331
17802,3350,3689
17803,3350,3366
17804,3350,3357
17805,3331,3350
17806,3331,3331
17807,3331,3689
17808,3331,3366
17809,3331,3357
17810,3689,3350
17811,3689,3331
17812,3689,3689
17813,3689,3366
17814,3689,3357
17815,3366,3350
17816,3366,3331
17817,3366,3689
17818,3366,3366
17819,3366,3357
17820,3357,3350
17821,3357,3331
17822,3357,3689
17823,3357,3366
17824,3357,3357
17825,3350,3412
17826,3350,3411
17827,3350,3410
17828,3350,3413
17829,3350,3486
17830,3331,3412
17831,3331,3411
17832,3331,3410
17833,3331,3413
17834,3331,3486
17835,3689,3412
17836,3689,3411
17837,3689,3410
17838,3689,3413
17839,3689,3486
17840,3366,3412
17841,3366,3411
17842,3366,3410
17843,3366,3413
17844,3366,3486
17845,3357,3412
17846,3357,3411
17847,3357,3410
17848,3357,3413
17849,3357,3486
17850,3350,3477
17851,3350,3478
17852,3350,3423
17853,3350,3310
17854,3350,3300
17855,3331,3477
17856,3331,3478
17857,3331,3423
17858,3331,3310
17859,3331,3300
17860,3689,3477
17861,3689,3478
17862,3689,3423
17863,3689,3310
17864,3689,3300
17865,3366,3477
17866,3366,3478
17867,3366,3423
17868,3366,3310
17869,3366,3300
17870,3357,3477
17871,3357,3478
17872,3357,3423
17873,3357,3310
17874,3357,3300
17875,3350,3505
17876,3350,3622
17877,3350,3499
17878,3350,3504
17879,3350,3507
17880,3331,3505
17881,3331,3622
17882,3331,3499
17883,3331,3504
17884,3331,3507
17885,3689,3505
17886,3689,3622
17887,3689,3499
17888,3689,3504
17889,3689,3507
17890,3366,3505
17891,3366,3622
17892,3366,3499
17893,3366,3504
17894,3366,3507
17895,3357,3505
17896,3357,3622
17897,3357,3499
17898,3357,3504
17899,3357,3507
17900,3350,391
17901,3350,406
17902,3350,322
17903,3350,314
17904,3350,407
17905,3331,391
17906,3331,406
17907,3331,322
17908,3331,314
17909,3331,407
17910,3689,391
17911,3689,406
17912,3689,322
17913,3689,314
17914,3689,407
17915,3366,391
17916,3366,406
17917,3366,322
17918,3366,314
17919,3366,407
17920,3357,391
17921,3357,406
17922,3357,322
17923,3357,314
17924,3357,407
17925,3350,2005
17926,3350,343
17927,3350,282
17928,3350,3648
17929,3350,313
17930,3331,2005
17931,3331,343
17932,3331,282
17933,3331,3648
17934,3331,313
17935,3689,2005
17936,3689,343
17937,3689,282
17938,3689,3648
17939,3689,313
17940,3366,2005
17941,3366,343
17942,3366,282
17943,3366,3648
17944,3366,313
17945,3357,2005
17946,3357,343
17947,3357,282
17948,3357,3648
17949,3357,313
17950,3350,3396
17951,3350,3386
17952,3350,3384
17953,3350,3321
17954,3350,3388
17955,3331,3396
17956,3331,3386
17957,3331,3384
17958,3331,3321
17959,3331,3388
17960,3689,3396
17961,3689,3386
17962,3689,3384
17963,3689,3321
17964,3689,3388
17965,3366,3396
17966,3366,3386
17967,3366,3384
17968,3366,3321
17969,3366,3388
17970,3357,3396
17971,3357,3386
17972,3357,3384
17973,3357,3321
17974,3357,3388
17975,3350,3531
17976,3350,3629
17977,3350,3529
17978,3350,3510
17979,3350,3518
17980,3331,3531
17981,3331,3629
17982,3331,3529
17983,3331,3510
17984,3331,3518
17985,3689,3531
17986,3689,3629
17987,3689,3529
17988,3689,3510
17989,3689,3518
17990,3366,3531
17991,3366,3629
17992,3366,3529
17993,3366,3510
17994,3366,3518
17995,3357,3531
17996,3357,3629
17997,3357,3529
17998,3357,3510
17999,3357,3518
18025,3350,3168
18026,3350,3226
18027,3350,3282
18028,3350,3170
18029,3350,3143
18030,3331,3168
18031,3331,3226
18032,3331,3282
18033,3331,3170
18034,3331,3143
18035,3689,3168
18036,3689,3226
18037,3689,3282
18038,3689,3170
18039,3689,3143
18040,3366,3168
18041,3366,3226
18042,3366,3282
18043,3366,3170
18044,3366,3143
18045,3357,3168
18046,3357,3226
18047,3357,3282
18048,3357,3170
18049,3357,3143
18050,3350,355
18051,3350,296
18052,3350,3435
18053,3350,308
18054,3350,268
18055,3331,355
18056,3331,296
18057,3331,3435
18058,3331,308
18059,3331,268
18060,3689,355
18061,3689,296
18062,3689,3435
18063,3689,308
18064,3689,268
18065,3366,355
18066,3366,296
18067,3366,3435
18068,3366,308
18069,3366,268
18070,3357,355
18071,3357,296
18072,3357,3435
18073,3357,308
18074,3357,268
18075,3350,350
18076,3350,311
18077,3350,307
18078,3350,356
18079,3350,340
18080,3331,350
18081,3331,311
18082,3331,307
18083,3331,356
18084,3331,340
18085,3689,350
18086,3689,311
18087,3689,307
18088,3689,356
18089,3689,340
18090,3366,350
18091,3366,311
18092,3366,307
18093,3366,356
18094,3366,340
18095,3357,350
18096,3357,311
18097,3357,307
18098,3357,356
18099,3357,340
18100,3350,399
18101,3350,364
18102,3350,244
18103,3350,258
18104,3350,275
18105,3331,399
18106,3331,364
18107,3331,244
18108,3331,258
18109,3331,275
18110,3689,399
18111,3689,364
18112,3689,244
18113,3689,258
18114,3689,275
18115,3366,399
18116,3366,364
18117,3366,244
18118,3366,258
18119,3366,275
18120,3357,399
18121,3357,364
18122,3357,244
18123,3357,258
18124,3357,275
18125,3350,495
18126,3350,508
18127,3350,515
18128,3350,479
18129,3350,480
18130,3331,495
18131,3331,508
18132,3331,515
18133,3331,479
18134,3331,480
18135,3689,495
18136,3689,508
18137,3689,515
18138,3689,479
18139,3689,480
18140,3366,495
18141,3366,508
18142,3366,515
18143,3366,479
18144,3366,480
18145,3357,495
18146,3357,508
18147,3357,515
18148,3357,479
18149,3357,480
18150,3350,3308
18151,3350,3408
18152,3350,3298
18153,3350,3303
18155,3331,3308
18156,3331,3408
18157,3331,3298
18158,3331,3303
18160,3689,3308
18161,3689,3408
18162,3689,3298
18163,3689,3303
18165,3366,3308
18166,3366,3408
18167,3366,3298
18168,3366,3303
18170,3357,3308
18171,3357,3408
18172,3357,3298
18173,3357,3303
18200,3350,3585
18201,3350,3604
18202,3350,3631
18203,3350,3579
18204,3350,3584
18205,3331,3585
18206,3331,3604
18207,3331,3631
18208,3331,3579
18209,3331,3584
18210,3689,3585
18211,3689,3604
18212,3689,3631
18213,3689,3579
18214,3689,3584
18215,3366,3585
18216,3366,3604
18217,3366,3631
18218,3366,3579
18219,3366,3584
18220,3357,3585
18221,3357,3604
18222,3357,3631
18223,3357,3579
18224,3357,3584
18225,3350,3042
18226,3350,3043
18227,3350,3044
18229,3350,3046
18230,3331,3042
18231,3331,3043
18232,3331,3044
18234,3331,3046
18235,3689,3042
18236,3689,3043
18237,3689,3044
18239,3689,3046
18240,3366,3042
18241,3366,3043
18242,3366,3044
18244,3366,3046
18245,3357,3042
18246,3357,3043
18247,3357,3044
18249,3357,3046
18250,3350,3142
18251,3350,3141
18252,3350,3243
18253,3350,3376
18254,3350,3134
18255,3331,3142
18256,3331,3141
18257,3331,3243
18258,3331,3376
18259,3331,3134
18260,3689,3142
18261,3689,3141
18262,3689,3243
18263,3689,3376
18264,3689,3134
18265,3366,3142
18266,3366,3141
18267,3366,3243
18268,3366,3376
18269,3366,3134
18270,3357,3142
18271,3357,3141
18272,3357,3243
18273,3357,3376
18274,3357,3134
18301,3350,3601
18303,3350,3599
18304,3350,3596
18306,3331,3601
18308,3331,3599
18309,3331,3596
18311,3689,3601
18313,3689,3599
18314,3689,3596
18316,3366,3601
18318,3366,3599
18319,3366,3596
18321,3357,3601
18323,3357,3599
18324,3357,3596
18350,3350,3490
18351,3350,3495
18352,3350,3551
18353,3350,3494
18354,3350,3491
18355,3331,3490
18356,3331,3495
18357,3331,3551
18358,3331,3494
18359,3331,3491
18360,3689,3490
18361,3689,3495
18362,3689,3551
18363,3689,3494
18364,3689,3491
18365,3366,3490
18366,3366,3495
18367,3366,3551
18368,3366,3494
18369,3366,3491
18370,3357,3490
18371,3357,3495
18372,3357,3551
18373,3357,3494
18374,3357,3491
18400,3350,432
18401,3350,317
18405,3331,432
18406,3331,317
18410,3689,432
18411,3689,317
18415,3366,432
18416,3366,317
18420,3357,432
18421,3357,317
18426,3350,360
18427,3350,415
18429,3350,260
18431,3331,360
18432,3331,415
18434,3331,260
18436,3689,360
18437,3689,415
18439,3689,260
18441,3366,360
18442,3366,415
18444,3366,260
18446,3357,360
18447,3357,415
18449,3357,260
18475,3350,402
18476,3350,503
18477,3350,435
18478,3350,3641
18479,3350,497
18480,3331,402
18481,3331,503
18482,3331,435
18483,3331,3641
18484,3331,497
18485,3689,402
18486,3689,503
18487,3689,435
18488,3689,3641
18489,3689,497
18490,3366,402
18491,3366,503
18492,3366,435
18493,3366,3641
18494,3366,497
18495,3357,402
18496,3357,503
18497,3357,435
18498,3357,3641
18499,3357,497
18500,3350,3528
18501,3350,3522
18502,3350,3691
18503,3350,3519
18504,3350,3598
18505,3331,3528
18506,3331,3522
18507,3331,3691
18508,3331,3519
18509,3331,3598
18510,3689,3528
18511,3689,3522
18512,3689,3691
18513,3689,3519
18514,3689,3598
18515,3366,3528
18516,3366,3522
18517,3366,3691
18518,3366,3519
18519,3366,3598
18520,3357,3528
18521,3357,3522
18522,3357,3691
18523,3357,3519
18524,3357,3598
18550,3350,3597
18552,3350,3662
18553,3350,3572
18554,3350,3570
18555,3331,3597
18557,3331,3662
18558,3331,3572
18559,3331,3570
18560,3689,3597
18562,3689,3662
18563,3689,3572
18564,3689,3570
18565,3366,3597
18567,3366,3662
18568,3366,3572
18569,3366,3570
18570,3357,3597
18572,3357,3662
18573,3357,3572
18574,3357,3570
18575,3350,523
18576,3350,477
18577,3350,3635
18578,3350,490
18579,3350,529
18580,3331,523
18581,3331,477
18582,3331,3635
18583,3331,490
18584,3331,529
18585,3689,523
18586,3689,477
18587,3689,3635
18588,3689,490
18589,3689,529
18590,3366,523
18591,3366,477
18592,3366,3635
18593,3366,490
18594,3366,529
18595,3357,523
18596,3357,477
18597,3357,3635
18598,3357,490
18599,3357,529
18600,3350,3064
18602,3350,3058
18605,3331,3064
18607,3331,3058
18610,3689,3064
18612,3689,3058
18615,3366,3064
18617,3366,3058
18620,3357,3064
18622,3357,3058
18625,3350,325
18626,3350,461
18628,3350,297
18629,3350,3463
18630,3331,325
18631,3331,461
18633,3331,297
18634,3331,3463
18635,3689,325
18636,3689,461
18638,3689,297
18639,3689,3463
18640,3366,325
18641,3366,461
18643,3366,297
18644,3366,3463
18645,3357,325
18646,3357,461
18648,3357,297
18649,3357,3463
18650,3350,3106
18651,3350,3108
18652,3350,3100
18653,3350,3430
18654,3350,3095
18655,3331,3106
18656,3331,3108
18657,3331,3100
18658,3331,3430
18659,3331,3095
18660,3689,3106
18661,3689,3108
18662,3689,3100
18663,3689,3430
18664,3689,3095
18665,3366,3106
18666,3366,3108
18667,3366,3100
18668,3366,3430
18669,3366,3095
18670,3357,3106
18671,3357,3108
18672,3357,3100
18673,3357,3430
18674,3357,3095
18675,3350,380
18676,3350,369
18677,3350,383
18678,3350,247
18679,3350,358
18680,3331,380
18681,3331,369
18682,3331,383
18683,3331,247
18684,3331,358
18685,3689,380
18686,3689,369
18687,3689,383
18688,3689,247
18689,3689,358
18690,3366,380
18691,3366,369
18692,3366,383
18693,3366,247
18694,3366,358
18695,3357,380
18696,3357,369
18697,3357,383
18698,3357,247
18699,3357,358
18725,3350,3649
18726,3350,3547
18727,3350,3541
18729,3350,3533
18730,3331,3649
18731,3331,3547
18732,3331,3541
18734,3331,3533
18735,3689,3649
18736,3689,3547
18737,3689,3541
18739,3689,3533
18740,3366,3649
18741,3366,3547
18742,3366,3541
18744,3366,3533
18745,3357,3649
18746,3357,3547
18747,3357,3541
18749,3357,3533
18875,3350,476
18876,3350,540
18877,3350,528
18878,3350,546
18879,3350,536
18880,3331,476
18881,3331,540
18882,3331,528
18883,3331,546
18884,3331,536
18885,3689,476
18886,3689,540
18887,3689,528
18888,3689,546
18889,3689,536
18890,3366,476
18891,3366,540
18892,3366,528
18893,3366,546
18894,3366,536
18895,3357,476
18896,3357,540
18897,3357,528
18898,3357,546
18899,3357,536
18904,3350,3616
18909,3331,3616
18914,3689,3616
18919,3366,3616
18924,3357,3616
18925,3350,3131
18928,3350,3152
18929,3350,3447
18930,3331,3131
18933,3331,3152
18934,3331,3447
18935,3689,3131
18938,3689,3152
18939,3689,3447
18940,3366,3131
18943,3366,3152
18944,3366,3447
18945,3357,3131
18948,3357,3152
18949,3357,3447
18975,3350,3356
18976,3350,3176
18977,3350,3159
18978,3350,3158
18979,3350,3175
18980,3331,3356
18981,3331,3176
18982,3331,3159
18983,3331,3158
18984,3331,3175
18985,3689,3356
18986,3689,3176
18987,3689,3159
18988,3689,3158
18989,3689,3175
18990,3366,3356
18991,3366,3176
18992,3366,3159
18993,3366,3158
18994,3366,3175
18995,3357,3356
18996,3357,3176
18997,3357,3159
18998,3357,3158
18999,3357,3175
19026,3350,151
19028,3350,531
19029,3350,251
19031,3331,151
19033,3331,531
19034,3331,251
19036,3689,151
19038,3689,531
19039,3689,251
19041,3366,151
19043,3366,531
19044,3366,251
19046,3357,151
19048,3357,531
19049,3357,251
19050,3350,3125
19051,3350,3127
19052,3350,3124
19053,3350,3615
19054,3350,3611
19055,3331,3125
19056,3331,3127
19057,3331,3124
19058,3331,3615
19059,3331,3611
19060,3689,3125
19061,3689,3127
19062,3689,3124
19063,3689,3615
19064,3689,3611
19065,3366,3125
19066,3366,3127
19067,3366,3124
19068,3366,3615
19069,3366,3611
19070,3357,3125
19071,3357,3127
19072,3357,3124
19073,3357,3615
19074,3357,3611
19075,3350,3130
19076,3350,3128
19077,3350,3129
19078,3350,3620
19079,3350,3556
19080,3331,3130
19081,3331,3128
19082,3331,3129
19083,3331,3620
19084,3331,3556
19085,3689,3130
19086,3689,3128
19087,3689,3129
19088,3689,3620
19089,3689,3556
19090,3366,3130
19091,3366,3128
19092,3366,3129
19093,3366,3620
19094,3366,3556
19095,3357,3130
19096,3357,3128
19097,3357,3129
19098,3357,3620
19099,3357,3556
19104,3350,3498
19109,3331,3498
19114,3689,3498
19119,3366,3498
19124,3357,3498
19125,3350,291
19127,3350,502
19129,3350,349
19130,3331,291
19132,3331,502
19134,3331,349
19135,3689,291
19137,3689,502
19139,3689,349
19140,3366,291
19142,3366,502
19144,3366,349
19145,3357,291
19147,3357,502
19149,3357,349
19151,3350,3314
19153,3350,3328
19154,3350,3302
19156,3331,3314
19158,3331,3328
19159,3331,3302
19161,3689,3314
19163,3689,3328
19164,3689,3302
19166,3366,3314
19168,3366,3328
19169,3366,3302
19171,3357,3314
19173,3357,3328
19174,3357,3302
19179,3350,3545
19184,3331,3545
19189,3689,3545
19194,3366,3545
19199,3357,3545
19200,3350,3686
19201,3350,405
19202,3350,3659
19203,3350,346
19204,3350,3472
19205,3331,3686
19206,3331,405
19207,3331,3659
19208,3331,346
19209,3331,3472
19210,3689,3686
19211,3689,405
19212,3689,3659
19213,3689,346
19214,3689,3472
19215,3366,3686
19216,3366,405
19217,3366,3659
19218,3366,346
19219,3366,3472
19220,3357,3686
19221,3357,405
19222,3357,3659
19223,3357,346
19224,3357,3472
19250,3350,3466
19251,3350,524
19252,3350,484
19253,3350,3680
19254,3350,3233
19255,3331,3466
19256,3331,524
19257,3331,484
19258,3331,3680
19259,3331,3233
19260,3689,3466
19261,3689,524
19262,3689,484
19263,3689,3680
19264,3689,3233
19265,3366,3466
19266,3366,524
19267,3366,484
19268,3366,3680
19269,3366,3233
19270,3357,3466
19271,3357,524
19272,3357,484
19273,3357,3680
19274,3357,3233
19275,3350,454
19276,3350,516
19277,3350,441
19278,3350,164
19279,3350,455
19280,3331,454
19281,3331,516
19282,3331,441
19283,3331,164
19284,3331,455
19285,3689,454
19286,3689,516
19287,3689,441
19288,3689,164
19289,3689,455
19290,3366,454
19291,3366,516
19292,3366,441
19293,3366,164
19294,3366,455
19295,3357,454
19296,3357,516
19297,3357,441
19298,3357,164
19299,3357,455
19300,3350,447
19301,3350,500
19302,3350,449
19303,3350,450
19304,3350,469
19305,3331,447
19306,3331,500
19307,3331,449
19308,3331,450
19309,3331,469
19310,3689,447
19311,3689,500
19312,3689,449
19313,3689,450
19314,3689,469
19315,3366,447
19316,3366,500
19317,3366,449
19318,3366,450
19319,3366,469
19320,3357,447
19321,3357,500
19322,3357,449
19323,3357,450
19324,3357,469
19325,3350,362
19326,3350,267
19327,3350,485
19328,3350,533
19329,3350,505
19330,3331,362
19331,3331,267
19332,3331,485
19333,3331,533
19334,3331,505
19335,3689,362
19336,3689,267
19337,3689,485
19338,3689,533
19339,3689,505
19340,3366,362
19341,3366,267
19342,3366,485
19343,3366,533
19344,3366,505
19345,3357,362
19346,3357,267
19347,3357,485
19348,3357,533
19349,3357,505
19350,3350,3536
19351,3350,3542
19352,3350,3539
19353,3350,3623
19354,3350,3552
19355,3331,3536
19356,3331,3542
19357,3331,3539
19358,3331,3623
19359,3331,3552
19360,3689,3536
19361,3689,3542
19362,3689,3539
19363,3689,3623
19364,3689,3552
19365,3366,3536
19366,3366,3542
19367,3366,3539
19368,3366,3623
19369,3366,3552
19370,3357,3536
19371,3357,3542
19372,3357,3539
19373,3357,3623
19374,3357,3552
19450,3350,167
19451,3350,518
19452,3350,3431
19454,3350,440
19455,3331,167
19456,3331,518
19457,3331,3431
19459,3331,440
19460,3689,167
19461,3689,518
19462,3689,3431
19464,3689,440
19465,3366,167
19466,3366,518
19467,3366,3431
19469,3366,440
19470,3357,167
19471,3357,518
19472,3357,3431
19474,3357,440
19500,3350,3297
19501,3350,3306
19502,3350,3365
19503,3350,3304
19504,3350,3405
19505,3331,3297
19506,3331,3306
19507,3331,3365
19508,3331,3304
19509,3331,3405
19510,3689,3297
19511,3689,3306
19512,3689,3365
19513,3689,3304
19514,3689,3405
19515,3366,3297
19516,3366,3306
19517,3366,3365
19518,3366,3304
19519,3366,3405
19520,3357,3297
19521,3357,3306
19522,3357,3365
19523,3357,3304
19524,3357,3405
19526,3350,474
19527,3350,491
19528,3350,466
19529,3350,486
19531,3331,474
19532,3331,491
19533,3331,466
19534,3331,486
19536,3689,474
19537,3689,491
19538,3689,466
19539,3689,486
19541,3366,474
19542,3366,491
19543,3366,466
19544,3366,486
19546,3357,474
19547,3357,491
19548,3357,466
19549,3357,486
19575,3350,3574
19576,3350,3576
19577,3350,3558
